Transaction ID;Transaction Date;Denominated Currency;Cost;Client ID;Sales ID
79298;07/06/2018;JPY;68676645;1;0
79299;09/02/2019;EUR;105668;199;68
79300;05/10/2018;CAD;487658;13;60
79301;03/19/2019;SEK;4858439;44;80
79302;09/15/2019;GBP;378336;52;23
79303;05/23/2017;NZD;509079;65;33
79304;04/21/2019;GBP;538013;15;84
79305;11/07/2018;NZD;256023;101;12
79306;12/23/2017;JPY;807795;50;64
79307;08/07/2017;NOK;6183804;168;9
79308;04/23/2017;GBP;431095;58;2
79309;04/27/2017;EUR;661599;180;47
79310;10/14/2017;NOK;7267942;167;99
79311;05/22/2018;EUR;345855;69;3
79312;06/27/2018;GBP;337191;88;58
79313;06/29/2018;SEK;6857016;101;96
79314;03/22/2018;AUD;361977;93;57
79315;05/27/2019;EUR;696940;124;77
79316;08/05/2017;JPY;22539064;96;36
79317;09/24/2017;JPY;83217126;69;26
79318;05/01/2018;AUD;1200611;16;20
79319;01/30/2019;JPY;49838418;47;13
79320;02/05/2019;DKK;3140666;9;97
79321;05/27/2017;JPY;49877637;127;8
79322;02/13/2018;AUD;122861;35;94
79323;05/17/2019;SEK;6841547;37;3
79324;05/18/2019;NOK;7025293;187;37
79325;03/18/2018;GBP;461911;19;97
79326;08/02/2017;DKK;1952675;53;94
79327;11/11/2018;SEK;9174687;60;50
79328;11/20/2018;NZD;1349313;20;58
79329;11/18/2019;EUR;768735;172;77
79330;10/24/2019;GBP;203416;139;8
79331;07/21/2017;NOK;1743098;47;32
79332;01/28/2019;CAD;247055;24;56
79333;12/13/2019;DKK;2497758;149;21
79334;02/13/2019;NOK;244432;149;33
79335;04/13/2017;JPY;91762156;105;82
79336;06/03/2017;EUR;252393;95;54
79337;03/04/2019;CHF;389524;66;0
79338;03/30/2019;NZD;40916;72;40
79339;02/21/2017;JPY;96062840;127;28
79340;07/30/2017;NZD;1456058;148;59
79341;09/18/2018;NZD;1081550;11;38
79342;11/24/2017;AUD;1075990;22;55
79343;05/14/2017;GBP;338510;6;88
79344;08/12/2018;NOK;3476038;169;90
79345;03/29/2018;NOK;6557687;165;25
79346;01/28/2018;EUR;724542;109;87
79347;08/20/2018;JPY;27645045;40;32
79348;01/04/2018;AUD;422737;159;39
79349;07/01/2019;GBP;206213;126;43
79350;01/10/2019;CAD;413088;155;56
79351;06/19/2017;CHF;809543;75;59
79352;10/23/2018;DKK;1611097;100;84
79353;05/16/2017;AUD;1274283;96;2
79354;02/19/2017;SEK;345476;102;78
79355;12/26/2017;JPY;38470297;189;38
79356;01/01/2018;EUR;471375;27;7
79357;08/07/2018;AUD;774729;193;73
79358;12/20/2017;GBP;620774;26;32
79359;06/27/2018;NZD;1339516;72;2
79360;10/19/2017;NOK;3553077;185;77
79361;03/26/2017;JPY;38866443;49;65
79362;12/02/2019;SEK;4543398;192;27
79363;01/23/2017;CHF;202703;107;64
79364;05/21/2018;EUR;392609;3;62
79365;05/13/2017;CAD;1311292;74;13
79366;06/13/2017;CAD;1312737;4;93
79367;01/18/2017;AUD;1269176;27;59
79368;01/25/2019;AUD;489495;76;74
79369;05/15/2018;SEK;3484844;23;27
79370;06/22/2019;DKK;1172080;143;40
79371;11/14/2019;NOK;6811184;104;97
79372;02/18/2017;EUR;225067;5;81
79373;12/23/2017;SEK;9186863;152;2
79374;01/17/2019;CHF;818734;78;28
79375;11/08/2018;NOK;3986174;57;42
79376;11/25/2017;GBP;255945;96;72
79377;11/26/2019;CHF;616446;128;17
79378;07/13/2017;NOK;5664507;23;10
79379;06/12/2019;NZD;1407129;96;68
79380;03/27/2017;EUR;867800;109;50
79381;11/23/2017;SEK;563203;160;91
79382;05/04/2017;DKK;2328983;96;34
79383;06/08/2018;JPY;20684700;37;81
79384;06/10/2018;DKK;942468;173;67
79385;06/29/2018;AUD;1374125;78;41
79386;06/03/2019;EUR;384661;150;68
79387;05/23/2017;DKK;3166919;28;9
79388;03/23/2017;EUR;738826;124;9
79389;09/25/2018;NOK;2910235;146;50
79390;12/13/2019;GBP;545435;95;59
79391;03/15/2019;NOK;4291701;112;53
79392;03/12/2018;NOK;7384349;91;59
79393;07/03/2019;SEK;5561599;130;69
79394;05/08/2018;JPY;63100100;189;67
79395;07/20/2019;GBP;81983;99;78
79396;10/23/2017;EUR;9247;95;34
79397;07/15/2018;CAD;222883;94;29
79398;11/29/2017;CAD;300223;120;64
79399;11/21/2018;EUR;604339;156;13
79400;03/24/2017;SEK;5936211;63;76
79401;10/21/2019;AUD;191725;159;81
79402;04/27/2017;NZD;1080048;134;61
79403;07/27/2019;NOK;7867496;44;66
79404;08/21/2019;EUR;811183;70;78
79405;04/27/2019;JPY;1864114;111;74
79406;12/18/2017;DKK;706877;59;72
79407;12/20/2018;DKK;4972577;70;83
79408;04/20/2017;NOK;3011944;189;86
79409;05/09/2017;CAD;536276;5;70
79410;06/27/2019;CHF;729581;31;22
79411;07/14/2019;GBP;377252;155;72
79412;04/11/2018;EUR;185831;191;70
79413;09/20/2019;EUR;564301;14;71
79414;10/13/2018;AUD;1126167;83;35
79415;03/25/2017;AUD;1394811;188;59
79416;06/29/2019;SEK;2388181;135;23
79417;03/21/2019;SEK;6140331;69;56
79418;05/24/2019;SEK;3562951;89;44
79419;08/21/2019;CHF;723601;124;23
79420;02/23/2017;AUD;135693;197;36
79421;05/04/2019;SEK;6935125;190;54
79422;06/20/2017;CAD;908939;130;32
79423;09/20/2019;NZD;443479;38;18
79424;11/09/2017;NOK;6770441;14;29
79425;04/13/2017;JPY;4855200;66;56
79426;01/28/2019;CAD;445869;165;87
79427;12/09/2017;NOK;2828118;84;23
79428;02/07/2017;AUD;31571;173;1
79429;09/10/2018;EUR;98577;111;15
79430;12/15/2017;JPY;40541245;184;30
79431;01/04/2018;JPY;9386770;64;8
79432;04/27/2019;CHF;516701;74;83
79433;03/17/2017;JPY;39902817;44;50
79434;04/15/2017;SEK;8029092;147;11
79435;09/25/2018;GBP;724762;12;40
79436;12/20/2017;CHF;691155;71;6
79437;07/01/2019;NZD;687891;180;54
79438;10/17/2018;DKK;3962844;55;22
79439;12/10/2018;NOK;4037398;106;8
79440;01/17/2018;NZD;520185;37;92
79441;01/19/2019;SEK;6291155;0;44
79442;10/06/2017;NZD;244148;156;10
79443;08/25/2017;CHF;590236;49;30
79444;08/18/2018;JPY;11938602;58;64
79445;07/06/2019;DKK;3886570;97;30
79446;01/12/2019;NZD;349349;175;7
79447;05/22/2018;NZD;1225517;100;13
79448;01/09/2019;NZD;489279;24;91
79449;07/14/2018;CHF;883086;112;21
79450;09/19/2017;DKK;3838359;176;82
79451;09/15/2019;EUR;79372;28;94
79452;09/12/2019;GBP;737600;87;14
79453;08/30/2017;NZD;424540;193;70
79454;04/22/2019;DKK;2001576;149;94
79455;10/10/2019;AUD;618102;48;58
79456;11/03/2019;AUD;825881;100;36
79457;01/29/2019;NZD;696747;178;25
79458;03/03/2017;GBP;288230;176;87
79459;04/21/2019;NOK;5835980;118;67
79460;12/27/2017;NZD;504946;11;26
79461;07/08/2019;NOK;6929049;38;91
79462;11/09/2019;AUD;128928;179;10
79463;08/28/2018;CAD;960155;178;34
79464;03/25/2018;CHF;31826;196;4
79465;09/09/2019;GBP;50009;79;23
79466;06/08/2019;SEK;8105605;147;54
79467;06/21/2019;EUR;689849;21;13
79468;04/16/2017;NZD;1301846;69;7
79469;06/07/2019;CAD;590380;14;71
79470;02/11/2017;DKK;2993035;154;66
79471;03/08/2019;GBP;692900;78;99
79472;07/26/2019;NOK;7955403;119;80
79473;01/16/2019;SEK;7200311;103;11
79474;07/09/2017;JPY;58123457;122;84
79475;01/13/2017;GBP;358875;160;17
79476;01/27/2019;CHF;394289;103;50
79477;10/12/2018;NZD;997722;64;88
79478;09/05/2019;JPY;89736210;199;18
79479;03/22/2018;AUD;268605;138;9
79480;10/13/2019;JPY;97513567;174;58
79481;04/29/2019;NZD;729928;190;59
79482;03/14/2017;GBP;489993;14;11
79483;03/12/2018;CHF;867736;56;18
79484;02/26/2018;NOK;3722164;140;94
79485;06/04/2017;NZD;953808;104;63
79486;10/14/2017;NZD;1038300;116;61
79487;04/20/2017;NZD;1060032;40;49
79488;06/23/2018;CAD;503095;190;72
79489;04/02/2018;NZD;423983;154;66
79490;06/29/2018;EUR;693132;34;76
79491;10/26/2017;EUR;446521;164;92
79492;01/22/2018;GBP;5723;174;37
79493;09/29/2018;GBP;729593;136;33
79494;10/21/2019;GBP;401527;177;52
79495;10/25/2017;JPY;27187869;53;30
79496;02/21/2019;NZD;834691;11;97
79497;02/02/2018;EUR;467568;139;76
79498;05/31/2017;SEK;2788130;116;53
79499;03/13/2019;SEK;8711292;173;88
79500;02/15/2017;JPY;93959734;82;18
79501;01/04/2018;NOK;4048823;69;6
79502;11/16/2017;NOK;4580140;90;42
79503;07/05/2019;CAD;546857;71;31
79504;03/28/2018;DKK;3919691;185;91
79505;08/11/2017;CAD;1184346;127;42
79506;01/24/2017;JPY;34187862;172;45
79507;08/24/2018;EUR;742991;3;81
79508;09/20/2018;AUD;486742;188;9
79509;09/11/2018;CHF;29758;83;72
79510;12/24/2018;JPY;83973189;52;90
79511;06/23/2019;CHF;942932;51;27
79512;12/17/2017;NZD;94864;193;51
79513;05/23/2019;CAD;452340;178;33
79514;11/09/2018;AUD;1262172;102;95
79515;12/15/2019;SEK;2662371;148;91
79516;09/18/2018;NZD;69492;193;27
79517;11/03/2018;NOK;1946623;86;27
79518;05/16/2018;NOK;1535140;111;2
79519;07/23/2017;DKK;2875895;180;18
79520;02/10/2018;EUR;212782;129;88
79521;08/08/2017;JPY;16536175;174;52
79522;12/01/2018;NZD;1501224;35;18
79523;05/19/2019;GBP;447603;28;9
79524;08/15/2019;CHF;491445;35;80
79525;10/10/2018;NZD;322979;85;46
79526;10/13/2019;NZD;1391916;182;25
79527;03/02/2018;DKK;2350117;78;7
79528;02/03/2019;GBP;81884;189;83
79529;07/11/2018;NOK;1087873;37;95
79530;10/04/2019;AUD;1029181;8;5
79531;06/08/2017;CHF;198992;172;13
79532;12/04/2019;CAD;346433;83;56
79533;01/28/2017;DKK;62623;14;53
79534;02/28/2018;CAD;922290;83;5
79535;05/03/2017;CHF;893430;9;85
79536;04/08/2019;NZD;976292;10;59
79537;07/09/2017;JPY;53960978;5;81
79538;07/13/2017;NOK;2149201;29;83
79539;10/01/2018;DKK;3924151;152;95
79540;12/21/2018;CHF;707275;144;76
79541;09/21/2018;NOK;4061833;199;34
79542;11/13/2018;GBP;641856;55;12
79543;02/28/2019;JPY;105370753;17;52
79544;05/10/2017;CAD;338595;9;2
79545;01/13/2018;JPY;100359050;152;95
79546;12/10/2018;EUR;648313;112;69
79547;02/20/2018;NOK;6308102;110;74
79548;03/02/2017;JPY;18024013;53;65
79549;11/11/2018;JPY;87466704;41;6
79550;06/26/2017;EUR;873369;27;31
79551;06/16/2017;SEK;8132287;138;65
79552;10/29/2019;NOK;1815691;20;94
79553;08/23/2017;EUR;300951;160;46
79554;03/25/2019;AUD;1348158;129;19
79555;06/07/2017;CHF;522380;1;59
79556;06/18/2017;GBP;385558;27;43
79557;03/01/2017;NOK;1013494;9;41
79558;10/18/2017;CAD;1135819;119;13
79559;02/07/2018;NOK;3539452;144;81
79560;04/06/2018;CAD;266529;116;78
79561;06/15/2018;CHF;27178;8;65
79562;11/19/2017;EUR;631375;167;53
79563;01/30/2017;AUD;460438;163;23
79564;03/29/2018;CAD;2471;79;5
79565;08/18/2017;GBP;492351;199;43
79566;05/12/2018;JPY;97624416;9;53
79567;05/31/2018;DKK;1200025;7;99
79568;03/27/2019;NOK;6927695;102;68
79569;07/03/2018;GBP;233721;190;20
79570;09/12/2019;JPY;9719463;103;77
79571;10/06/2018;NZD;1474704;33;3
79572;05/27/2018;NZD;690086;57;28
79573;05/23/2019;SEK;8866972;120;45
79574;08/07/2018;NOK;2112457;26;43
79575;07/01/2018;NZD;725425;68;6
79576;10/06/2017;CHF;917236;31;35
79577;07/02/2017;AUD;540634;102;99
79578;01/04/2017;EUR;98363;65;82
79579;06/28/2018;NZD;465515;76;91
79580;03/17/2018;EUR;652848;190;58
79581;02/24/2017;NOK;7284915;29;23
79582;12/05/2019;NZD;530241;146;71
79583;10/23/2019;GBP;759322;152;53
79584;06/03/2018;EUR;392264;157;28
79585;05/05/2018;AUD;521733;191;60
79586;03/27/2017;CAD;1053734;128;91
79587;03/20/2019;SEK;6854683;195;25
79588;01/28/2018;AUD;567051;155;6
79589;12/08/2017;CAD;948292;113;18
79590;07/30/2019;JPY;23200044;87;4
79591;09/23/2017;GBP;265185;35;38
79592;10/16/2018;CAD;360559;184;59
79593;05/24/2017;GBP;559021;171;41
79594;03/29/2018;AUD;95259;117;48
79595;09/29/2019;DKK;5071855;154;47
79596;06/02/2017;DKK;3256145;82;68
79597;05/07/2019;DKK;4415568;106;61
79598;06/06/2017;NOK;6910663;152;57
79599;03/22/2017;NOK;972176;86;71
79600;12/26/2017;SEK;3101582;75;98
79601;07/10/2018;JPY;4558909;138;86
79602;11/01/2018;NOK;7494521;75;91
79603;11/25/2019;CAD;61210;162;56
79604;06/11/2017;JPY;96169522;80;65
79605;12/29/2018;SEK;7626977;96;53
79606;09/27/2018;DKK;920291;163;60
79607;03/17/2019;CHF;354064;121;18
79608;11/28/2019;CAD;845701;106;14
79609;05/19/2019;NZD;748110;193;91
79610;06/10/2018;EUR;853508;80;16
79611;01/16/2018;GBP;271746;134;76
79612;11/03/2017;CAD;710746;120;14
79613;04/16/2017;SEK;2516149;53;2
79614;10/18/2018;EUR;817894;172;33
79615;06/02/2017;GBP;644510;147;42
79616;12/04/2017;AUD;855123;74;35
79617;09/11/2018;SEK;7832762;129;94
79618;09/05/2018;SEK;8021483;77;49
79619;06/22/2019;NZD;272597;179;6
79620;04/11/2019;CHF;676556;174;19
79621;05/25/2017;CAD;420391;182;64
79622;10/16/2019;CAD;330515;20;79
79623;12/13/2019;AUD;150746;48;62
79624;04/28/2017;SEK;814457;162;41
79625;01/18/2018;CHF;730079;89;61
79626;09/30/2017;EUR;875863;69;22
79627;01/31/2019;NZD;1378997;95;96
79628;09/02/2017;AUD;1174416;93;76
79629;10/06/2019;SEK;4666128;126;95
79630;05/26/2018;CHF;657791;125;71
79631;03/27/2018;JPY;13671944;189;51
79632;11/18/2019;CAD;1315651;120;21
79633;12/06/2019;SEK;3640444;53;65
79634;01/24/2018;CAD;1078384;151;16
79635;05/06/2019;NZD;650945;78;5
79636;02/25/2017;GBP;410471;82;21
79637;02/08/2018;EUR;39862;24;49
79638;06/29/2017;AUD;1280786;33;63
79639;10/14/2019;EUR;776949;33;13
79640;04/13/2018;CHF;683643;137;35
79641;05/11/2017;CHF;16057;102;97
79642;06/03/2019;NZD;389967;102;74
79643;10/11/2019;DKK;4918845;46;25
79644;04/12/2017;GBP;650605;52;87
79645;04/07/2018;DKK;517267;132;76
79646;04/23/2019;AUD;58596;44;85
79647;03/20/2017;GBP;256031;56;26
79648;05/23/2019;DKK;2956717;142;12
79649;01/01/2018;NOK;5401315;111;63
79650;10/17/2017;DKK;6487964;33;23
79651;08/07/2018;DKK;560435;51;85
79652;01/05/2017;DKK;3988593;156;0
79653;07/30/2018;NOK;7964216;183;4
79654;02/23/2018;CAD;788490;71;74
79655;12/05/2019;AUD;1037447;54;22
79656;04/18/2017;EUR;237045;30;97
79657;04/02/2017;CHF;707042;142;23
79658;07/26/2017;NZD;418737;74;93
79659;04/03/2017;GBP;438705;24;2
79660;07/20/2018;CAD;120515;189;62
79661;12/27/2017;CHF;910358;179;60
79662;08/10/2017;GBP;160319;181;44
79663;07/09/2018;GBP;674621;145;56
79664;12/20/2018;EUR;292382;6;38
79665;11/23/2018;CHF;788035;176;97
79666;03/28/2018;GBP;193403;30;77
79667;04/09/2018;JPY;2704767;181;44
79668;10/08/2017;CAD;1191367;29;75
79669;09/24/2019;CHF;735460;156;80
79670;12/05/2017;CAD;1273452;142;5
79671;03/15/2017;JPY;98498715;32;9
79672;10/31/2017;SEK;5762340;162;70
79673;02/22/2019;AUD;609882;192;44
79674;05/13/2018;SEK;583699;35;61
79675;06/26/2019;DKK;2568023;92;77
79676;12/20/2017;CHF;731699;28;4
79677;07/24/2018;CHF;505622;108;45
79678;09/19/2017;JPY;62021020;19;68
79679;08/03/2018;AUD;169092;20;87
79680;08/27/2019;DKK;4324328;5;62
79681;11/22/2019;AUD;1433394;32;0
79682;04/07/2018;CHF;774737;170;27
79683;08/14/2018;NOK;4015803;47;80
79684;11/03/2019;NOK;3365810;150;72
79685;02/28/2018;GBP;326704;67;98
79686;03/10/2019;DKK;4440838;82;23
79687;11/24/2018;SEK;5311130;33;52
79688;12/31/2019;EUR;354658;93;72
79689;07/08/2019;CHF;409740;34;7
79690;08/11/2017;NZD;1334872;151;18
79691;04/05/2017;NOK;4264613;64;5
79692;01/12/2017;NOK;8122808;48;66
79693;09/19/2017;JPY;57506916;142;66
79694;05/17/2017;JPY;18193057;92;25
79695;08/04/2017;EUR;20476;29;94
79696;08/13/2018;JPY;3725783;191;2
79697;09/22/2017;CHF;294124;183;60
79698;09/22/2019;NOK;305453;102;43
79699;07/21/2017;JPY;677275;160;39
79700;06/25/2017;CHF;431125;46;73
79701;06/27/2018;GBP;311095;99;5
79702;03/05/2018;EUR;540246;197;64
79703;04/01/2018;CHF;37286;187;86
79704;04/28/2017;CAD;1159763;134;88
79705;08/24/2019;CHF;958027;11;43
79706;05/29/2017;SEK;6922303;34;76
79707;11/21/2017;NZD;574712;187;19
79708;06/06/2018;EUR;299769;66;84
79709;12/20/2017;GBP;182525;114;38
79710;07/14/2017;DKK;6203443;78;63
79711;02/17/2018;SEK;5951532;47;90
79712;11/04/2017;SEK;2239475;187;30
79713;07/19/2017;GBP;250519;142;43
79714;07/30/2019;AUD;955008;193;83
79715;10/07/2017;EUR;167415;106;11
79716;05/21/2017;EUR;469454;75;29
79717;10/19/2019;EUR;331359;36;11
79718;05/19/2019;NOK;2832580;91;25
79719;11/12/2019;NZD;566932;193;87
79720;01/20/2018;DKK;1241956;57;50
79721;10/09/2018;DKK;1848058;64;40
79722;06/13/2019;JPY;9767326;132;28
79723;03/02/2018;AUD;627277;104;28
79724;03/08/2018;JPY;5128939;196;13
79725;06/28/2019;NZD;828275;164;35
79726;03/06/2019;AUD;108648;53;55
79727;07/06/2019;AUD;707913;56;72
79728;11/24/2018;GBP;618317;118;18
79729;08/25/2019;DKK;5144821;183;20
79730;07/08/2017;CHF;348220;8;21
79731;03/22/2017;JPY;62516244;14;66
79732;06/27/2019;CHF;488164;81;59
79733;05/06/2018;DKK;5176764;168;66
79734;08/02/2019;NZD;449606;99;56
79735;08/30/2019;EUR;438446;10;28
79736;10/23/2017;GBP;344363;166;78
79737;09/19/2017;NOK;6546311;95;5
79738;08/08/2017;AUD;105128;198;51
79739;02/17/2019;EUR;591596;52;37
79740;06/10/2019;CHF;760868;187;91
79741;02/27/2017;CHF;412254;95;66
79742;12/12/2018;NZD;588069;120;3
79743;11/04/2019;JPY;102702981;155;11
79744;12/18/2017;SEK;3175243;72;81
79745;12/15/2019;NZD;818995;49;58
79746;04/29/2018;DKK;4360195;83;13
79747;08/29/2017;NOK;7401430;92;51
79748;02/05/2017;AUD;843893;155;59
79749;02/11/2019;JPY;11572514;50;44
79750;04/05/2017;DKK;494465;34;90
79751;01/25/2019;CHF;66778;181;58
79752;02/05/2018;JPY;32800955;151;50
79753;11/03/2017;CAD;6291;187;54
79754;05/11/2019;NOK;972035;78;58
79755;01/21/2019;CHF;920796;35;53
79756;11/16/2019;NOK;3726033;173;94
79757;11/21/2019;GBP;118838;113;38
79758;05/01/2017;NOK;7974549;97;24
79759;01/08/2018;CHF;337936;192;56
79760;08/31/2019;EUR;471220;170;27
79761;05/07/2018;CAD;126088;0;79
79762;05/17/2018;NOK;4968937;38;16
79763;09/15/2019;AUD;735778;25;57
79764;08/15/2019;CHF;184538;174;80
79765;10/11/2017;NZD;1411775;189;60
79766;08/23/2018;DKK;331301;122;18
79767;10/10/2017;AUD;470411;92;54
79768;05/02/2019;CAD;1002331;150;0
79769;05/06/2018;CAD;1030397;13;88
79770;06/20/2017;SEK;4008403;72;33
79771;08/17/2018;EUR;662872;51;33
79772;01/26/2018;AUD;81855;112;65
79773;05/23/2017;NZD;294330;99;91
79774;08/10/2017;EUR;306255;23;65
79775;11/28/2018;CAD;1045063;189;9
79776;08/01/2017;DKK;4037786;145;26
79777;01/11/2017;SEK;7113698;57;78
79778;07/06/2018;DKK;1559864;97;13
79779;11/26/2018;NZD;892699;59;72
79780;03/13/2019;DKK;1096720;111;47
79781;01/12/2018;CHF;399407;176;92
79782;07/30/2019;CHF;700134;132;6
79783;02/18/2019;JPY;81442627;111;49
79784;05/01/2019;JPY;104586201;29;54
79785;12/21/2017;SEK;9266761;104;73
79786;05/20/2019;DKK;5769175;79;52
79787;01/05/2017;NZD;1410666;125;80
79788;02/28/2017;CHF;710862;82;53
79789;04/20/2018;NOK;2022657;195;95
79790;05/14/2017;CAD;827670;122;61
79791;04/10/2019;NOK;6102362;25;58
79792;01/01/2017;DKK;4073316;115;91
79793;08/26/2018;NZD;295911;51;99
79794;02/05/2018;GBP;430090;101;69
79795;09/20/2018;GBP;531371;102;69
79796;04/29/2018;AUD;837642;193;6
79797;01/14/2019;CAD;1260204;89;48
79798;10/29/2018;CAD;95447;3;87
79799;07/14/2018;EUR;536313;41;28
79800;07/06/2017;EUR;259479;180;22
79801;11/30/2018;JPY;82900757;88;41
79802;07/08/2017;SEK;5075375;30;0
79803;10/12/2018;NZD;868948;32;77
79804;08/15/2017;CAD;7884;129;9
79805;08/24/2017;GBP;774802;108;62
79806;05/14/2017;CAD;444185;191;64
79807;12/08/2018;CHF;429859;152;74
79808;07/09/2019;CHF;32904;116;7
79809;12/31/2017;SEK;932601;170;72
79810;03/29/2017;GBP;173355;199;58
79811;01/28/2018;NOK;3002670;196;74
79812;05/29/2018;SEK;4203215;16;61
79813;11/24/2017;NOK;6670342;53;76
79814;03/31/2018;JPY;28028338;164;37
79815;12/16/2018;GBP;447856;189;45
79816;08/24/2018;CHF;940831;90;51
79817;12/01/2019;GBP;230790;124;71
79818;12/20/2019;SEK;25316;178;60
79819;08/25/2018;JPY;56649899;189;8
79820;07/09/2018;EUR;135554;80;37
79821;05/06/2018;NZD;860174;9;22
79822;05/25/2019;DKK;2850232;32;39
79823;09/29/2018;CHF;454988;113;47
79824;07/14/2019;JPY;35163227;123;69
79825;10/13/2018;DKK;5706846;13;91
79826;05/30/2017;CAD;1149934;23;35
79827;05/07/2018;CHF;559438;180;86
79828;01/01/2018;JPY;99347555;71;5
79829;01/12/2017;EUR;529509;41;65
79830;02/11/2017;AUD;278166;173;48
79831;10/21/2018;JPY;334484;133;12
79832;05/18/2017;JPY;84352520;191;1
79833;12/15/2018;CHF;35657;165;27
79834;11/27/2019;DKK;5981662;25;46
79835;10/25/2018;DKK;5103322;14;67
79836;03/20/2019;EUR;622191;192;55
79837;09/30/2019;EUR;685770;29;5
79838;03/13/2018;JPY;105341394;61;36
79839;06/09/2017;JPY;36816424;60;24
79840;04/19/2018;GBP;757127;28;2
79841;11/12/2018;CAD;56021;73;42
79842;06/09/2017;NOK;1814431;112;23
79843;03/19/2019;AUD;779399;114;45
79844;05/17/2017;DKK;126129;127;88
79845;07/18/2019;AUD;589887;70;17
79846;07/11/2017;AUD;807013;78;66
79847;05/25/2018;JPY;66542173;163;3
79848;11/15/2018;DKK;1111742;82;79
79849;11/30/2017;GBP;48419;195;55
79850;02/26/2019;NOK;6658751;114;7
79851;11/25/2019;AUD;1182221;171;48
79852;10/31/2019;CHF;268220;151;80
79853;03/31/2018;NZD;1255020;193;35
79854;03/28/2017;NZD;1100643;33;84
79855;12/01/2017;SEK;9046736;119;16
79856;10/05/2017;AUD;1279396;128;82
79857;02/09/2019;DKK;3894743;85;47
79858;08/15/2017;NOK;1276768;56;5
79859;02/16/2017;CAD;974240;74;89
79860;11/02/2018;CHF;424405;70;52
79861;11/13/2018;JPY;93396863;175;84
79862;01/26/2018;GBP;689478;176;14
79863;12/22/2017;NZD;446284;34;38
79864;10/19/2017;NZD;361605;199;89
79865;11/02/2018;CAD;302493;27;51
79866;07/26/2018;CAD;1204512;0;29
79867;04/28/2017;EUR;429988;12;40
79868;04/25/2018;CAD;1074227;48;26
79869;02/23/2017;CAD;1119428;89;4
79870;07/22/2018;CAD;680073;20;39
79871;06/27/2019;SEK;3202462;77;49
79872;01/03/2017;DKK;1432194;6;73
79873;10/25/2017;AUD;951460;5;54
79874;10/12/2017;EUR;533206;40;45
79875;02/05/2019;JPY;20029241;167;66
79876;05/13/2017;SEK;4967873;111;57
79877;04/13/2019;CHF;884631;162;4
79878;10/04/2017;CHF;635332;184;28
79879;09/04/2017;DKK;6189964;30;52
79880;02/08/2018;JPY;64071966;162;66
79881;12/08/2017;AUD;75660;63;69
79882;10/17/2017;CAD;814338;129;15
79883;05/05/2019;DKK;5209074;151;70
79884;03/24/2019;CAD;744314;103;1
79885;07/22/2017;EUR;718132;39;87
79886;02/28/2017;CAD;1227912;158;22
79887;04/17/2017;CHF;382399;159;82
79888;07/08/2017;NOK;3800652;65;74
79889;04/03/2018;SEK;8293044;95;71
79890;05/13/2018;EUR;112541;164;43
79891;09/03/2017;JPY;2823349;36;78
79892;05/27/2017;NZD;469763;86;57
79893;12/08/2017;CHF;490962;132;0
79894;02/20/2017;NZD;1228019;167;14
79895;08/30/2017;DKK;4958937;100;34
79896;09/09/2019;DKK;1738145;70;3
79897;08/23/2017;JPY;9537218;2;70
79898;07/12/2017;JPY;27350737;98;59
79899;06/03/2018;SEK;4725985;157;12
79900;12/07/2018;AUD;1065642;45;58
79901;06/09/2018;CAD;787983;32;63
79902;08/14/2017;AUD;179258;65;9
79903;04/19/2017;EUR;75732;194;59
79904;01/18/2019;EUR;313836;176;3
79905;12/10/2017;JPY;14481159;107;84
79906;05/30/2017;NZD;1212651;59;45
79907;12/02/2017;CAD;605217;171;5
79908;05/11/2017;EUR;671545;171;12
79909;11/11/2017;CHF;761227;113;58
79910;04/19/2019;CHF;133757;15;54
79911;06/06/2018;CHF;609424;40;54
79912;10/08/2019;NOK;1761153;155;76
79913;04/09/2018;NZD;1006620;164;14
79914;01/20/2018;DKK;1846010;185;59
79915;05/31/2019;AUD;1423655;57;11
79916;09/09/2018;CAD;398963;168;8
79917;01/10/2017;DKK;2797719;89;32
79918;01/27/2017;AUD;1130198;180;1
79919;10/22/2018;CHF;812657;149;79
79920;12/07/2018;GBP;518179;9;83
79921;07/12/2017;NZD;495300;11;37
79922;12/10/2019;SEK;5340360;123;53
79923;08/26/2017;DKK;6043295;8;16
79924;12/07/2017;NZD;504573;40;52
79925;03/07/2017;JPY;19497679;18;54
79926;07/04/2017;NZD;354709;156;9
79927;11/07/2018;GBP;651562;52;7
79928;05/31/2018;CHF;867659;176;99
79929;05/15/2017;DKK;2076167;66;53
79930;06/20/2017;GBP;494585;97;73
79931;06/13/2019;SEK;5155037;87;82
79932;03/21/2017;CAD;572947;196;59
79933;05/08/2018;SEK;3214143;157;57
79934;02/05/2019;EUR;849515;168;52
79935;02/05/2019;NZD;46049;8;98
79936;11/26/2017;EUR;158116;166;43
79937;05/31/2017;CAD;1192560;114;15
79938;03/30/2019;NZD;524800;130;75
79939;12/31/2017;NOK;6471704;20;3
79940;09/19/2018;CHF;757331;26;81
79941;01/31/2019;JPY;5824130;19;2
79942;08/05/2018;NZD;470067;166;69
79943;03/16/2017;SEK;6467448;128;17
79944;12/25/2019;SEK;8456415;147;48
79945;08/03/2018;JPY;29961157;27;89
79946;03/23/2017;GBP;206460;134;32
79947;05/28/2019;SEK;8887251;40;6
